epoch,dice
1,0.22457972809302906
2,0.22457972809302906
3,0.02187686717553326
4,0.0027945645356527724
5,0.06575551522849513
6,0.22887861876448323
7,0.31497876924916735
8,0.3484737735149289
9,0.36403082200318326
10,0.3730513246591426
11,0.3800484432169229
12,0.383676266620967
13,0.3878349804681195
14,0.39102025096081505
15,0.39301402386555
16,0.3939779363880473
17,0.39571884964123244
18,0.39525703211461216
19,0.39914003457904845
20,0.4000877400567709
21,0.4045225061660956
22,0.39870399236679077
23,0.40575853802941064
24,0.407144833941105
25,0.4079889408813035
26,0.4179692283149593
27,0.4202983637979208
28,0.42896610005827973
29,0.42627498359719584
30,0.43579713076599375
