epoch,dice
1,0.22454145550727844
2,0.29125302118703356
3,0.34388261590122193
4,0.3579932394599126
5,0.35403042391312023
6,0.3506437700149442
7,0.3385817068667451
8,0.3579688153483651
9,0.3610462312363396
10,0.37298305640535906
11,0.3781590070113663
12,0.3727653285196005
13,0.3688998806082513
14,0.38550978751221965
15,0.3783315380742727
16,0.38569441733281473
17,0.3868340586335206
18,0.3903513104955027
19,0.40194068910661807
20,0.40819693350594893
21,0.411822561636444
22,0.4073722177793172
23,0.41676180692743664
24,0.41051523301227033
25,0.4152646786417843
26,0.41418200706647446
27,0.4211359080696894
28,0.4235129637166488
29,0.42246252963365605
30,0.4223073065773515
