epoch,dice
1,2.595435778027623e-11
2,2.595435778027623e-11
3,2.595435778027623e-11
4,0.2661824817499839
5,0.46602196855978534
6,0.4965532394972714
7,0.505518537907561
8,0.5336418555787772
9,0.5346747853539207
10,0.5490100708874789
11,0.5568261043099333
12,0.5665420141101869
13,0.5565142281784499
14,0.5725868851685327
15,0.5635319805342304
16,0.5773959342113211
17,0.5855764589033836
18,0.5672318334421835
19,0.5905822027813304
20,0.6013602929667008
21,0.5962949671035955
22,0.6021048515296179
23,0.6010003685951233
24,0.6071186686350294
25,0.6064496774318789
26,0.6069987692123602
27,0.6074655543674122
28,0.6069523288198739
29,0.6064299054382262
30,0.6067555182236285
