epoch,dice
1,2.6744939689693192e-11
2,2.6744939689693192e-11
3,0.0012235836505284437
4,0.19397446513175964
5,0.4464750910027427
6,0.5017118495937213
7,0.5456669405874012
8,0.5510890593686706
9,0.5660334518237143
10,0.5608853854501222
11,0.5753050747618665
12,0.5763745636179827
13,0.5909716161141484
14,0.5961962195410244
15,0.5741760640657714
16,0.6029054759452062
17,0.5929446043928711
18,0.6069166487541752
19,0.6105367009437356
20,0.6105971580706768
21,0.6053304144067547
22,0.614940757583634
23,0.6122043678232355
24,0.6157252594797754
25,0.617112562276315
26,0.621378423264308
27,0.6233563314560284
28,0.6220104659813038
29,0.6205575025599935
30,0.6216710547976365
