epoch,dice
1,0.1227526698336609
2,0.42350073914597
3,0.41600242516268854
4,0.4254075010494169
5,0.4388831180074941
6,0.4718011368382298
7,0.49640937633889554
8,0.4322531016593641
9,0.46577047795736026
10,0.5250537836033365
11,0.5332259941792142
12,0.6121554649888111
13,0.6501579389562271
14,0.6674311200530879
15,0.6957067170992154
16,0.6864114040913789
17,0.7260411137379474
18,0.6959110441662016
19,0.7463559697133414
20,0.7656791059620386
21,0.7727746815414902
22,0.7885290833487026
23,0.781353329526218
24,0.7977110613947329
25,0.802260022479308
26,0.8062627431521998
27,0.8085260312256112
28,0.8110640710431843
29,0.8121024631812213
30,0.8111758918248841
