epoch,dice
1,0.01598856082355573
2,0.4141795978906485
3,0.4317833387580224
4,0.447569205400613
5,0.44318728306278676
6,0.3801768227146773
7,0.429430774033193
8,0.45577529893405194
9,0.47959097251141786
10,0.4780968564020674
11,0.49662249330161273
12,0.568398578319984
13,0.5433584628144653
14,0.593378554682554
15,0.6671947058189976
16,0.6872333585598948
17,0.686527401147175
18,0.6998773491160469
19,0.7366992847272822
20,0.7543444985188312
21,0.7456811814574722
22,0.7522283827049144
23,0.7801731893981713
24,0.7877342603468254
25,0.7888550454785365
26,0.7918566946657548
27,0.7990267998683527
28,0.8038704870403677
29,0.8023242339584398
30,0.8029039044311082
