epoch,tr_loss,tr_dice,va_loss,va_dice
1,0.6651870242480574,0.34282904513951007,0.5960115301197972,0.3114381567157548
2,0.5984541190081629,0.3988655896022402,0.6073032190059794,0.41241197791592826
3,0.5579120915511558,0.42577457345765213,0.5545312918465714,0.4532007627446076
4,0.5327242995130604,0.44094301503280114,0.5217414202361271,0.48081666333922024
5,0.5156777192806375,0.45897984216953147,0.513024667213703,0.4844295499653652
6,0.4967757105827332,0.46777080667429954,0.48944284176004343,0.5183786242172636
7,0.47737744142269267,0.4901279005511054,0.46546483944202294,0.5242489173494537
8,0.4620581483018809,0.49411239295170223,0.44641702791740157,0.4884170036891411
9,0.44429028178083485,0.5025079751836843,0.4379682413462935,0.5419130204052761
10,0.41695085517291364,0.5329741584843602,0.40298981502138337,0.5697992381350747
11,0.4020074211317917,0.5369789789462912,0.38296617886115764,0.5572981095969163
12,0.3745821615745281,0.5681401244525252,0.3664174532068187,0.6094510140090154
13,0.3504624909368055,0.5997010452993985,0.30890659998203146,0.670447616741575
14,0.3236744151033204,0.636867695841296,0.35520254661296974,0.6322954223073762
15,0.2972955083024913,0.6708540180633809,0.2928203258021124,0.6730437887126002
16,0.28502414205978654,0.6787330380801497,0.29154710934079925,0.6771031934639503
17,0.27161700314488907,0.6917842018193212,0.2869265807086024,0.6784578152771654
18,0.25278998757230825,0.7163781864889737,0.2367041822137504,0.7512232352947367
19,0.24189888218353534,0.7264536536973099,0.26680899159661653,0.688469881024854
20,0.23531503780134794,0.734430292762559,0.31148152063632834,0.6681705631058792
21,0.22697759620074567,0.7449168616327746,0.24688169668460713,0.7324695381624945
22,0.22371640801429749,0.7441234600955042,0.22601801074784378,0.7667859340536183
23,0.21685473322868348,0.7489244239083652,0.21034393310546876,0.766228121724622
24,0.20774722078750874,0.7676107287406921,0.284231816489121,0.7043608377719748
25,0.20380074618191554,0.771668831644387,0.21348487837561245,0.7632215619087219
26,0.20117515366652916,0.7721444828756925,0.20806828531725655,0.7852650500577072
27,0.19278049777294026,0.783770489692688,0.2064290239893157,0.7803957634958728
28,0.19838473262458012,0.7742680623613555,0.19813006417504672,0.798468396992519
29,0.18549045385985538,0.7865080562131158,0.2037426244595955,0.7790042499016071
30,0.22000720624266,0.7454288005828857,0.20912585916190313,0.7699051232173525
31,0.18453602431149319,0.7879825123425188,0.21954121630767295,0.7708320708110414
