epoch,dice
1,0.2787055199807722
2,0.4853694158804836
3,0.5049609829426799
4,0.4578939480070742
5,0.46449634155131275
6,0.5658115711271393
7,0.5328040725202541
8,0.5748198025591872
9,0.6386097245088028
10,0.6368054339110728
11,0.6706239226935566
12,0.7260090626051213
13,0.6803317968396173
14,0.734634224425685
15,0.7487845253006519
16,0.763338437731962
17,0.7594791184300962
18,0.761674542913279
19,0.788767817721357
20,0.7853529914812518
21,0.8040289720886736
22,0.8144907556458784
23,0.822744699738781
24,0.820868732519525
25,0.8298807610636172
26,0.8310506261160161
27,0.8354740687038588
28,0.8346389308726072
29,0.8337546198264413
30,0.8339583041998664
