epoch,dice
1,0.2816959536223678
2,0.4746054570126978
3,0.4424173461724512
4,0.505897573555972
5,0.4967704286980086
6,0.5195022881277847
7,0.5073789010136764
8,0.5003711918743007
9,0.40912382511371903
10,0.6344311025695525
11,0.67310804424819
12,0.7004774279475953
13,0.6192231819990012
14,0.7390130881690584
15,0.6985801243633958
16,0.7513638038812958
17,0.7586120114069794
18,0.7692905390484733
19,0.789745395104584
20,0.7892855911768248
21,0.7951082482347824
22,0.810768182973684
23,0.8125162501019227
24,0.8272291099803047
25,0.8181464489449132
26,0.8255721483664976
27,0.8264586960060009
28,0.8324234130219643
29,0.8315815720745742
30,0.8325014815320633
