epoch,dice
1,0.4686645755609864
2,0.4808246218146251
3,0.3899875423306017
4,0.505139377361499
5,0.5183406958422059
6,0.5298654160637787
7,0.576111550410095
8,0.5366011741985692
9,0.5749964995413833
10,0.5464500518319029
11,0.6429475503925458
12,0.6632576317026995
13,0.6810619442359261
14,0.6531766819657746
15,0.6869228587140701
16,0.712609548993239
17,0.7362268121592993
18,0.7300359390784001
19,0.7472631721516327
20,0.7463400776095025
21,0.7701328590543127
22,0.7347926423416374
23,0.7679304355913561
24,0.7455439568799969
25,0.7790225534458832
26,0.7824046071271719
27,0.76794934050637
28,0.7755678249195249
29,0.7948590020955719
30,0.7832388791485109
