epoch,dice
1,0.3641044461702461
2,0.431313871720316
3,0.4681852935017019
4,0.4306353010993073
5,0.49437452325169345
6,0.5085975346357926
7,0.5403578372722333
8,0.541660623891013
9,0.5747776546093247
10,0.5861631408488035
11,0.5986838543143579
12,0.6374227556382647
13,0.6374845272759226
14,0.6868143655498575
15,0.69221510107226
16,0.683958571766721
17,0.6961523256193284
18,0.7327270090703392
19,0.7426402293623852
20,0.7520526265012057
21,0.749682659194583
22,0.7551883181429798
23,0.7738471398936049
24,0.7519121585919003
25,0.7766155150119316
26,0.7657034605679799
27,0.7820333033861827
28,0.7595505361478028
29,0.7891843047448074
30,0.7905166867356863
