epoch,dice
1,0.26464374326477363
2,0.4709456558069907
3,0.4965141127424792
4,0.5295378225894014
5,0.5121239561679934
6,0.5662932420565077
7,0.568983323317914
8,0.5902768846385735
9,0.5971894811007602
10,0.6138020000181907
11,0.6264935121063359
12,0.6284097955246603
13,0.631716842493735
14,0.6584481365424543
15,0.6574232366459429
16,0.655647005916627
17,0.6821737269724696
18,0.6725705679783152
19,0.686293456672637
20,0.6956146541705801
21,0.6973477818749168
22,0.7128867950321229
23,0.7037655612653937
24,0.7082038920772963
25,0.7250973710343858
26,0.7200169489403402
27,0.7421448151927349
28,0.7208240544500429
29,0.7390096754081978
30,0.7450169812549244
