epoch,dice
1,0.4491085080075855
2,0.454291591466951
3,0.5144558920840586
4,0.5194457574816774
5,0.5524133916728753
6,0.5138166721694726
7,0.5482653064176071
8,0.6033175607358129
9,0.6125822692863212
10,0.6596561138294945
11,0.6605985529166608
12,0.6760670695423094
13,0.7007800458876554
14,0.712235952704406
15,0.6925616599311514
16,0.7254984713782949
17,0.7420221655821997
18,0.7136727221741164
19,0.737227756622409
20,0.7655513621558828
21,0.7478038151402119
22,0.7771977585209303
23,0.7798928583949065
24,0.7847791634315302
25,0.7789708789715097
26,0.7853970882321192
27,0.7694728551817335
28,0.7901449237973237
29,0.7990796280301307
30,0.7884941071518197
