epoch,dice
1,0.33355307813510143
2,0.47019088447217366
3,0.5168679920536144
4,0.5101548929700693
5,0.559640357953421
6,0.5655100088929044
7,0.5500691288746662
8,0.6123554663381715
9,0.5800779650670401
10,0.6482277908680601
11,0.6664936468467949
12,0.688926038781555
13,0.6933833951782242
14,0.7271527498651983
15,0.7022520728239608
16,0.7294489603111709
17,0.7433161219701511
18,0.7363884436664621
19,0.7638910784237627
20,0.7718481258575961
21,0.7745400527742832
22,0.7546205012201029
23,0.766914501200058
24,0.7836690743764242
25,0.7797085431791981
26,0.779420913006208
27,0.7566600161803189
28,0.7797631644807741
29,0.799620887260753
30,0.8100848743387384
