epoch,dice
1,0.4376195196277839
2,0.4648820972147067
3,0.5117290443625332
4,0.5320753647276193
5,0.5436567969558653
6,0.5636364241276891
7,0.553517379543998
8,0.5990788754352854
9,0.5808966534196838
10,0.6208468985951636
11,0.6359728200376527
12,0.6658903774151133
13,0.714355148067159
14,0.6946731549649199
15,0.718550591429403
16,0.7157625688994227
17,0.7365138727771349
18,0.7274373641684035
19,0.7519813357305921
20,0.7456856227118122
21,0.7792368816935327
22,0.7552824000681727
23,0.763112422848536
24,0.7738908145053327
25,0.7828440676050737
26,0.7965449951896982
27,0.7666030462123146
28,0.7974344531366647
29,0.7934127642103463
30,0.8008535440303077
