epoch,dice
1,0.3753082259224562
2,0.44874105104254886
3,0.46417718755532494
4,0.47483186297288343
5,0.5202304154449369
6,0.5423105950187699
7,0.49635001147015495
8,0.5310586271942526
9,0.5667974158473637
10,0.6017269636533276
11,0.6167389001411928
12,0.5886759168119411
13,0.6416689375912921
14,0.6847279091552672
15,0.7086611497476234
16,0.6903750624962722
17,0.6834698662501191
18,0.7281033802723539
19,0.6848238548630267
20,0.7388864290393411
21,0.7368271809927425
22,0.7522024274119186
23,0.7530052544660943
24,0.7609778677207836
25,0.7688588889982882
26,0.7640999095286889
27,0.7650072695552439
28,0.7665600279349964
29,0.7694005531800706
30,0.7684906871669287
