epoch,dice
1,0.4394031194179448
2,0.4813116434691609
3,0.5401930141399612
4,0.5161825963922663
5,0.5555984801140385
6,0.5701727642529253
7,0.5714350371133714
8,0.6173697160884707
9,0.6107986630490108
10,0.595487312006901
11,0.6619441041541643
12,0.6614695218532476
13,0.705614371576171
14,0.7321145836857782
15,0.7236417067964132
16,0.7413391299376083
17,0.7168750493916419
18,0.7448874256625679
19,0.76338581639047
20,0.7572031119842213
21,0.7744308506479914
22,0.7738249368549134
23,0.7822766054737889
24,0.7773409082282404
25,0.7858981796179746
26,0.7871608351575168
27,0.7917732365629935
28,0.7913464176975669
29,0.7921783581036712
30,0.7913202113986756
