epoch,dice
1,0.36793557167300034
2,0.4501756185330219
3,0.4302170947965381
4,0.4996588887882035
5,0.5284892970977609
6,0.5977207234680776
7,0.6407045875030027
8,0.6024859040420248
9,0.6401949023854905
10,0.6304576757284919
11,0.6933970678420294
12,0.7373854562362528
13,0.7357174676397572
14,0.7427488909745068
15,0.7561435867293774
16,0.7776151932544589
17,0.7860473959589104
18,0.7915323412443046
19,0.7954530543175297
20,0.7969391133721078
21,0.7987340135850768
22,0.8176965466690853
23,0.8174048000734538
24,0.8085622803518244
25,0.8194906521534574
26,0.8248015438547786
27,0.8250023633796976
28,0.8245017361937103
29,0.8248121611326624
30,0.8248160887455595
