epoch,dice
1,0.2614480497674172
2,0.45339803592018457
3,0.5069092317767765
4,0.5226482354089094
5,0.5219967431903626
6,0.5919952703558881
7,0.6068526173230284
8,0.6347326431461989
9,0.6843718954248211
10,0.7036904825927308
11,0.6988927792318119
12,0.7413157287591733
13,0.7553273492471525
14,0.7569642286616576
15,0.7709356368698689
16,0.7935480619809643
17,0.7885889757740818
18,0.8051541014487699
19,0.8021316965174231
20,0.8038939744789407
21,0.8103852980378745
22,0.8123731220731084
23,0.8163532986157183
24,0.8260804390068133
25,0.8263394770908553
26,0.8304449075497455
27,0.8299083369118827
28,0.8304165078492886
29,0.8318222684643036
30,0.8328386292200898
