epoch,dice
1,0.09546761674416979
2,0.4569761671634935
3,0.47314696634037895
4,0.4788182949180682
5,0.4825893755284896
6,0.5045934213367802
7,0.4918805714966594
8,0.4819022355982976
9,0.5535799988061498
10,0.6247579960719399
11,0.6170293344473987
12,0.6050894986645282
13,0.6404724703565641
14,0.712521625478322
15,0.7327655246539145
16,0.7378264206536809
17,0.6767769409015806
18,0.768425456732203
19,0.763097582026298
20,0.7726720085302001
21,0.7955772067202298
22,0.7940949685331704
23,0.8013163779092871
24,0.815772152835538
25,0.8190634187704288
26,0.8205053813709235
27,0.8212799959301208
28,0.8282453001902957
29,0.8272565236743192
30,0.8279567431218876
