epoch,dice
1,0.09141259040418112
2,0.4429816931301022
3,0.39417326400985875
4,0.45716164336688275
5,0.4812895392779238
6,0.4795656742886727
7,0.5054255204417938
8,0.4385897072946063
9,0.5774223312087681
10,0.6217634287926969
11,0.6037011267482371
12,0.6319768260971607
13,0.6513416806609981
14,0.6594213694642542
15,0.6727865635731699
16,0.7381314131784142
17,0.7374776964602263
18,0.7585686720429493
19,0.7672374605145267
20,0.7837661582490673
21,0.7938230315350597
22,0.7907415426048926
23,0.8114308433503098
24,0.8185256871377459
25,0.8084214307506632
26,0.8231324752171835
27,0.8273650183193926
28,0.8313689392299138
29,0.8325254242119088
30,0.8324236425553789
