epoch,dice
1,2.5954356461312927e-11
2,0.26707114624090433
3,0.39774983899652466
4,0.4172108047757267
5,0.4646309862944705
6,0.45280863677174593
7,0.4789850889158643
8,0.4367585847200441
9,0.40947294580049753
10,0.3406598710816754
11,0.46890773408669084
12,0.473913117627467
13,0.5235140727571219
14,0.546726970140599
15,0.5355228141319653
16,0.43949876861138776
17,0.5722688663104349
18,0.5406484382211669
19,0.5792393216416856
20,0.6050749376785657
21,0.5877207428955835
22,0.6020868642271058
23,0.63706577858649
24,0.6358239271424033
25,0.648840177650294
26,0.6642269428111305
27,0.667585089679592
28,0.671684129671617
29,0.6741121775847821
30,0.6753238094739678
