epoch,dice
1,2.6744937441376637e-11
2,2.6744937441376637e-11
3,2.6744937441376637e-11
4,2.6744937441376637e-11
5,2.6744937441376637e-11
6,0.0009151062657950566
7,0.0577705348870769
8,0.1965089864242151
9,0.3250054991640166
10,0.42337730329476037
11,0.4897527800830501
12,0.5193465893806631
13,0.5038456288677319
14,0.5435692614896944
15,0.5444312940966762
16,0.5536367033085714
17,0.5544514353724493
18,0.5713973021902159
19,0.5780784537086329
20,0.5792734941340382
21,0.5850201465081477
22,0.5776993121419635
23,0.5875179250541435
24,0.590553637493718
25,0.5664657266737264
26,0.5978028157236166
27,0.6056047586674029
28,0.6096124710750382
29,0.6077461470975145
30,0.6062833067052853
