epoch,tr_loss,tr_dice,va_loss,va_dice
1,0.693471451874437,0.401811539715734,0.6817692152385054,0.4218135111218575
2,0.6153773184480338,0.4715804469996485,0.599155659100105,0.4882050136039997
3,0.5630919012530097,0.5102918275471391,0.5435651807949461,0.5143181624083684
4,0.5182483545665083,0.5294758291080081,0.501208304742287,0.5465900160115341
5,0.46860635362822434,0.5687818050384521,0.4817803189672273,0.5355469835215602
6,0.4304190857657071,0.5941726553029028,0.4207574961514309,0.5873318433761596
7,0.39397700531729335,0.6221196622684084,0.3986412833476889,0.6132966164884897
8,0.363972583721424,0.6467919625084976,0.3551941464687216,0.6521081554478613
9,0.3397200325439716,0.6639300239497218,0.3598363864010778,0.6343887586018134
10,0.3101040796986942,0.7000294878565032,0.3095987885162748,0.6966056309897324
11,0.2995525070305528,0.7037062340769275,0.3069499998257078,0.6986583035567712
12,0.2827463125360423,0.7205914875556683,0.2947500201134846,0.7123001702900591
13,0.2618646044155647,0.7452764585100371,0.2802068274596642,0.73027011587702
14,0.2533979970833351,0.7488346552026683,0.2643441535275558,0.7404396377760788
15,0.23678592505126164,0.7672821180573826,0.23813965618610383,0.7673739383960593
16,0.23291385780120719,0.7713914752006531,0.26839395843703173,0.7264865143545742
17,0.2264109808823158,0.7768934763711074,0.23727669469241439,0.7677303495078251
18,0.2175681017596146,0.7869117407963193,0.22517139387541804,0.7785494520746429
19,0.2042977846901992,0.7990716930093437,0.22629653030428393,0.7780304982744414
20,0.20697140344258014,0.7956291630350311,0.23894785046577455,0.7642365583058062
21,0.19661875942657733,0.8086216375745576,0.2171250211781469,0.7891387569493261
22,0.19339547218947575,0.8087771016975929,0.20527742566733526,0.8016871534544846
23,0.18640070105421133,0.8183069249679302,0.21402384053016532,0.7904899223097439
24,0.18636342204850295,0.814554447141187,0.20446536962328285,0.8005750203954762
25,0.17884644681009754,0.8236135737649326,0.20184219274027596,0.8047875527677865
26,0.1745458789940538,0.8288559494347408,0.21003734597872042,0.7958948821857058
27,0.1749753450525218,0.8256227896131318,0.21521551706667605,0.7871237598616502
28,0.16984806656837464,0.8334688630597344,0.19589987628418823,0.8117400148819233
29,0.16496982553909564,0.8378518162102535,0.1896049283701798,0.8158190258618059
30,0.15845761576603198,0.8441007351053172,0.20360299836972665,0.8065268952271034
31,0.16426249454761374,0.8392532948789926,0.18422030744881465,0.8242283837548617
32,0.16333656264790172,0.8382513897172336,0.19506421664665485,0.8117439582430083
33,0.15722310327250383,0.846354969616594,0.20097282662473875,0.8038700325735684
34,0.15653221401674994,0.8458781205374619,0.20076687325691356,0.8075570402474239
35,0.15577201904921695,0.8461925897104987,0.19411885142326354,0.8167110032048719
36,0.15680602727265194,0.8448489768751737,0.18355215757057586,0.8193141271328104
37,0.1436936332234021,0.8588561456778954,0.17509836220535738,0.8290967102708487
38,0.13571248013397744,0.8654825720293768,0.18411870084959886,0.8252396797311717
39,0.14034673386606678,0.8627506786379321,0.17787881226375185,0.82642884912162
40,0.14323656045157335,0.8579939899773433,0.18538826837621886,0.8197362710689676
41,0.13981181773646126,0.8644780927690966,0.18495106573762565,0.8243066434202523
42,0.13526357581903195,0.8653944833525296,0.18229077653638248,0.8262834766815449
43,0.13188119417634503,0.8681992539044084,0.17907001119235466,0.8269703680071337
44,0.13256353900350373,0.8696472155636754,0.18086662549397042,0.8263637534503279
45,0.13377928199439212,0.8668562042302099,0.18311961200730553,0.826653516292572
46,0.13451953879718123,0.8683287867184343,0.1680328998072394,0.837024163377696
47,0.13088985368095596,0.8695743388143079,0.18644659519195556,0.822212473277388
48,0.1342850877293225,0.8685913669651952,0.19334639670519993,0.8148294383081897
49,0.1348571673549455,0.8676679085040915,0.20066385361655006,0.8100580881381857
50,0.12647560588244733,0.8740430478391976,0.1630946116714642,0.8437143539560252
51,0.12354559148180073,0.878345995524834,0.17621254191316407,0.8300619659752682
52,0.12321207523345948,0.8791361504587634,0.16968462333596987,0.8372088958477152
53,0.11738484214092124,0.8844958827413362,0.1761849926977322,0.8316456063040372
54,0.1212214658486432,0.8803278816157374,0.1645829456633535,0.8424408887994701
55,0.11377471017426458,0.8880042446070704,0.1660737640898803,0.842098198265865
56,0.11347217765347711,0.8876879309785777,0.1623573426542611,0.844881128031632
57,0.11396743264691583,0.8875329938428155,0.16320634222236172,0.8432670535712407
58,0.12316610165711107,0.8789824847517342,0.18227239343626747,0.8289831580786869
59,0.11742147895796545,0.8828895272879765,0.16432944078897607,0.8430521603288321
60,0.122330845018913,0.8786017722096936,0.1665344536304474,0.8399022468205156
61,0.11435638419513044,0.8871346305156577,0.16036332136598128,0.8453706848210302
