epoch,dice
1,0.18748623218910754
2,0.29104755757268796
3,0.40727135637574946
4,0.4006280871954831
5,0.4030912843617526
6,0.4186079401122637
7,0.4236855666992093
8,0.46184693904947643
9,0.4916524162962417
10,0.4986383466681173
11,0.3076710575375675
12,0.49764613770256355
13,0.521773738801972
14,0.5384002751555325
15,0.5271114219318737
16,0.5526056294598856
17,0.5663211591972792
18,0.5407924760471691
19,0.5956389391717832
20,0.5972806505920473
21,0.6156054094803235
22,0.6163676026438879
23,0.6117423664439808
24,0.6427943337062174
25,0.6608115257310473
26,0.6675481111550134
27,0.6633117839324573
28,0.6676643973539683
29,0.672795147935221
30,0.6738193572060136
