epoch,dice
1,0.007524519663701301
2,0.41398707556675185
3,0.4248716404842787
4,0.43052887225496594
5,0.4701087036118004
6,0.4693422092907671
7,0.4030420121815881
8,0.426461220404623
9,0.36801481833122285
10,0.483057070037593
11,0.5483235929076469
12,0.4307061781794388
13,0.5376089238108562
14,0.583227084660382
15,0.6018812049249684
16,0.6258792811175558
17,0.6563647776903819
18,0.7006685266089983
19,0.7169438968287245
20,0.7517907417092017
21,0.7282826972057114
22,0.7447940364140655
23,0.7674627655781574
24,0.7528153280293719
25,0.7903843060536908
26,0.7894700279393798
27,0.7959596288870581
28,0.80263856824634
29,0.802139405384814
30,0.8022598778485758
