epoch,dice
1,0.4056746016254583
2,0.4443200419408194
3,0.5144030723265732
4,0.5456426369477503
5,0.5498319373120926
6,0.6073039166675591
7,0.6451206123359948
8,0.6076042281914942
9,0.7127770032448305
10,0.7055922531933518
11,0.7407275643161119
12,0.6900639753657591
13,0.7321766802489634
14,0.7380856695135681
15,0.7519471196160801
16,0.7776875308334951
17,0.7678122547595891
18,0.7938196033424472
19,0.7954658648735742
20,0.7902507406831034
21,0.8090924611990002
22,0.7902640152421797
23,0.8042025213162598
24,0.825825157866468
25,0.7851373690255681
26,0.8047702890005171
27,0.8090253953607927
28,0.8096830731346494
29,0.821281093247929
30,0.825811935631138
