epoch,dice
1,0.3621584772600891
2,0.459969730419155
3,0.4685328553428808
4,0.5262746471549167
5,0.5608825112228315
6,0.5746307474239025
7,0.5984618818044168
8,0.5991323850663306
9,0.6141989959199483
10,0.6552851343253632
11,0.604327534666713
12,0.6832654365101216
13,0.6685482199394431
14,0.6743489079347061
15,0.6954580227040356
16,0.7174445496829647
17,0.6983463038568911
18,0.7040385619947382
19,0.7244337587376313
20,0.7435951704317492
21,0.7427586077656558
22,0.7577599995378135
23,0.741606645208955
24,0.7188328710648831
25,0.7576749894929968
26,0.7701020899766721
27,0.7562363884463814
28,0.7650325638907296
29,0.7457702886737405
30,0.771049387953543
