epoch,dice
1,2.6744939689693192e-11
2,2.6744939689693192e-11
3,0.07135643870193766
4,0.2811207263489441
5,0.48144007648493686
6,0.5096998168444782
7,0.5702167026251246
8,0.581381044402626
9,0.587887484094371
10,0.5468795652468506
11,0.5999097441540988
12,0.6149925408156022
13,0.6407196984528014
14,0.6472251500402179
15,0.649029843432069
16,0.6337562393451083
17,0.6683060551528852
18,0.6690223857482768
19,0.6662860180773844
20,0.6864646760820109
21,0.6850088955699534
22,0.6961128716636642
23,0.6942813153345886
24,0.6938254818412828
25,0.706351649933967
26,0.7080289786893635
27,0.708156957142595
28,0.7093751173828946
29,0.7100560085126826
30,0.7102976578362981
