epoch,dice
1,2.6055716590522928e-11
2,0.00010079098036379212
3,0.4429494567662786
4,0.44629118691813624
5,0.5211741022194888
6,0.5323104681929199
7,0.5660584552934698
8,0.5755721278812574
9,0.5744042659398192
10,0.5985445982427577
11,0.6160071023255895
12,0.625573924732998
13,0.6259759876792228
14,0.6435066955183357
15,0.6580990033366912
16,0.6625667796865506
17,0.6683784250640474
18,0.6587512737475567
19,0.672103390436982
20,0.6903983948146828
21,0.6856044648103339
22,0.6917672977931257
23,0.7036618990187319
24,0.7043215024051706
25,0.7048019940808693
26,0.7073807780540261
27,0.7099562439118853
28,0.7098223721265299
29,0.7099250759890855
30,0.710242011408875
