epoch,dice
1,0.11008861500530756
2,0.48690421049392496
3,0.44867664180680583
4,0.4388745699856839
5,0.44690422266413216
6,0.47672922153403796
7,0.29097633245815646
8,0.4861128488189192
9,0.5541611816078487
10,0.5100688044575677
11,0.6186377633185614
12,0.6800488508759571
13,0.6886309544492212
14,0.7355557680130005
15,0.7537362906256571
16,0.7337563351321171
17,0.7593332092214075
18,0.7654096716185781
19,0.769893663516943
20,0.7951639350156606
21,0.7966398847275886
22,0.793718833854233
23,0.815324618456033
24,0.8153666699648398
25,0.8230636142055441
26,0.8250267246495122
27,0.8218210499972783
28,0.828770012835785
29,0.8300846981706086
30,0.8296647422308754
