epoch,dice
1,0.40754689879653866
2,0.46480156961551383
3,0.4643330384384502
4,0.5190084305676547
5,0.5483739917928522
6,0.5568255496419166
7,0.5816315131739151
8,0.5785523687512422
9,0.6358652494170449
10,0.629630692734206
11,0.672793684912122
12,0.6996234532230157
13,0.7139795013695709
14,0.7261423394699728
15,0.7470864968851578
16,0.7283266309864265
17,0.7213196054963041
18,0.7607194815785432
19,0.7245156666464057
20,0.7483043266721994
21,0.769116433198787
22,0.7817001520109571
23,0.795995732969489
24,0.7890377655502193
25,0.7700734069524717
26,0.8016975123035021
27,0.7925456826351891
28,0.790553759937444
29,0.790429690160042
30,0.8109764392710914
