epoch,dice
1,0.3699789050943363
2,0.41467019866218724
3,0.4836639978500627
4,0.5393414011159545
5,0.5097085140013053
6,0.5472355937859039
7,0.5438410826104522
8,0.5945255742803617
9,0.6232528962950775
10,0.6009346433061004
11,0.6512257354353279
12,0.6523493348194699
13,0.6980179664264308
14,0.6925407952280025
15,0.70527466261609
16,0.7194785811392663
17,0.7094277951781547
18,0.7503493101206872
19,0.7558763650386724
20,0.7645444652802209
21,0.7809892947135751
22,0.7746974306323761
23,0.7894158397895702
24,0.787027673198076
25,0.7923812355313983
26,0.799903512864873
27,0.799416822923143
28,0.8050178486861551
29,0.8198444475545152
30,0.8005165017169454
