epoch,dice
1,0.4109973138040144
2,0.4489008277099325
3,0.5067911520754576
4,0.5237034697463547
5,0.5607731386741496
6,0.5616332517153975
7,0.6147950882743851
8,0.638423898945684
9,0.6679465253654228
10,0.6574038622542198
11,0.6508493191460398
12,0.6873759366957544
13,0.7127105046996912
14,0.7374950432629319
15,0.7380913426910621
16,0.754113208926736
17,0.7322816677221847
18,0.7632337453202431
19,0.7721549442836216
20,0.7816826277884884
21,0.7797319949537084
22,0.7738011998913056
23,0.7814224211819177
24,0.7904228285479497
25,0.7945478620242875
26,0.804761144438639
27,0.8011325679210403
28,0.805200337376407
29,0.7852348535944463
30,0.8158462502941581
