epoch,dice
1,0.4151293466303413
2,0.5016954925613127
3,0.4950086803910155
4,0.5156150607095249
5,0.5247440138835591
6,0.5239107092962009
7,0.5739433306344548
8,0.6127610049879576
9,0.6210524275682975
10,0.6401782772555855
11,0.6394453295516178
12,0.644610211222315
13,0.6903405275897704
14,0.7158411728916207
15,0.702870031568081
16,0.7386626724624239
17,0.7425528875789287
18,0.7421684432967602
19,0.7539227370396411
20,0.763778619514489
21,0.7638785883506632
22,0.7040849427999176
23,0.7660345532632515
24,0.771358679540409
25,0.7785812448517383
26,0.7710263581009384
27,0.7685815672203127
28,0.8037148479595935
29,0.7932711597801982
30,0.7752353713132333
