epoch,dice
1,0.2707474046920891
2,0.5010302106292598
3,0.5095940172425462
4,0.5272203419766317
5,0.5142647295758345
6,0.5754099451236844
7,0.5212263034861033
8,0.6170847100007114
9,0.6306646233019622
10,0.6013975433434512
11,0.6722744476844559
12,0.6724968537780809
13,0.6773849025399542
14,0.7016741021326116
15,0.7262998512072593
16,0.7267511712838404
17,0.7571915067254139
18,0.7653081821852342
19,0.7615644356725626
20,0.7409849946790107
21,0.7701121546466898
22,0.7626809599977102
23,0.7525840064753657
24,0.765923453660732
25,0.7775921680912468
26,0.796527163705964
27,0.7870392706823646
28,0.7958737318066583
29,0.7719742069580047
30,0.7979556791037012
