epoch,dice
1,0.35785713841107264
2,0.4409899504716731
3,0.5215306912571931
4,0.5407206701838281
5,0.5373231881906179
6,0.5689338140251222
7,0.6125368480840006
8,0.5924038581611696
9,0.6524683774010209
10,0.6624913466863396
11,0.6946019525370322
12,0.7025269560577455
13,0.7023705061802195
14,0.7126703173661035
15,0.7063747536052357
16,0.7253955198713571
17,0.740873731857489
18,0.7347728969637027
19,0.7464130003590229
20,0.7465293801520482
21,0.7636697558332081
22,0.7618886222524092
23,0.7519639425041261
24,0.7668217322057929
25,0.7695898191987975
26,0.7632333424465716
27,0.781274247760615
28,0.7560656474641532
29,0.7925338942157335
30,0.7788430166638587
