epoch,dice
1,0.12212940189779176
2,0.47183075010406306
3,0.4822320010721313
4,0.43926327569144114
5,0.4451257962864625
6,0.4927180633411644
7,0.515877626450659
8,0.5667488362724984
9,0.5436503882240311
10,0.6576353963117422
11,0.6498573366899668
12,0.6760633359537855
13,0.7018368855026198
14,0.7278851009056928
15,0.7456145010132721
16,0.7533554628522253
17,0.7567791373586555
18,0.7137509105615241
19,0.7805204695055944
20,0.7878439481954397
21,0.7768436238385629
22,0.8035640899192226
23,0.8129896901655889
24,0.8204169127758492
25,0.8218737312478802
26,0.826740436919234
27,0.832102468171722
28,0.8292089679719992
29,0.8309283399680634
30,0.8305606073227482
