epoch,dice
1,0.05612940842588448
2,0.4485519860965618
3,0.4792355324294009
4,0.46183781310391475
5,0.3633743819489489
6,0.4713044942782779
7,0.5276653083585063
8,0.6086362306622491
9,0.513341226192735
10,0.43582243321359343
11,0.6037882457855572
12,0.6609356671139814
13,0.7077012987610716
14,0.7155582486472515
15,0.7364719239821346
16,0.7660686387285189
17,0.7606857568334101
18,0.798105630074969
19,0.7755201329355654
20,0.787637476348482
21,0.7991173619068928
22,0.8054069574328436
23,0.8071483099682731
24,0.8160596651566941
25,0.8254670091050506
26,0.8237522608498362
27,0.8344629650036988
28,0.8329413490018983
29,0.8333079118906341
30,0.8332681666990245
