epoch,dice
1,0.04923633713860157
2,0.38677319514849956
3,0.4597074069267462
4,0.41513758848521337
5,0.44973455874387885
6,0.5008592270622568
7,0.4518347288951401
8,0.3769623294842145
9,0.5684488263011964
10,0.5057621691837784
11,0.5926207579857061
12,0.693774646963955
13,0.7096595138557686
14,0.7204572883519259
15,0.7226668625823722
16,0.7565548424878397
17,0.7642088162997538
18,0.7577283411971794
19,0.7719366176069276
20,0.780899265580926
21,0.8001449413536009
22,0.8023327569331019
23,0.810662706036213
24,0.8064768895630009
25,0.8202933378456053
26,0.8221047683195635
27,0.8241226293823936
28,0.8251038346408812
29,0.8273534715668229
30,0.8266383626244285
