epoch,tr_loss,tr_dice,va_loss,va_dice
1,0.7022481840232323,0.3375849304528072,0.6475104775922051,0.3665609701440252
2,0.6443728097553911,0.3949825854137026,0.6586432140448998,0.3980847609454188
3,0.6083660372372331,0.43405724147270464,0.5915034725748259,0.4523742864871847
4,0.5781960980645542,0.4639382000627189,0.572697834721927,0.48482018051476317
5,0.5520240660371452,0.4996098382719632,0.5450174796170202,0.5231039178782496
6,0.53086170739141,0.5222608350474259,0.5105387704125766,0.5251880976660498
7,0.5150134269533486,0.520280200037463,0.5084084560131205,0.525613145376074
8,0.4914650882112569,0.5451885178171355,0.48125035269507044,0.5453020334243774
9,0.46827411713271305,0.5538714984367634,0.4449488763151498,0.540894560258964
10,0.4467557442599329,0.5730195596300323,0.44997100336798307,0.561481085933488
11,0.4317795866522296,0.56728080881053,0.40377984170255987,0.6025363593265928
12,0.39705075724371547,0.5980639326161352,0.3859788911095981,0.592174183808524
13,0.3731473484943653,0.6221897791171896,0.36539447472013276,0.6209373374437464
14,0.35559692280045874,0.6342787200006945,0.336051697977658,0.6557993333915184
15,0.32910322731938857,0.6625033551249011,0.3153382465757173,0.6698462901444271
16,0.3080467446097012,0.6818339911000482,0.32743398999345713,0.6599061875507749
17,0.31150164974146877,0.6699048062850689,0.2975648536764342,0.6968007285019447
18,0.2852987673775903,0.7039785833194339,0.2668813226551845,0.7210736735113736
19,0.2654031628164752,0.7208705170401212,0.2498283906229611,0.7396096130897258
20,0.2640195694463006,0.7202885381106673,0.2405225601689569,0.7464120770322865
21,0.25603396029307923,0.7331107382116646,0.25798395872116087,0.744634225450713
22,0.23933356527624458,0.750085160650056,0.2341815095523308,0.7622836762461169
23,0.23276968947772322,0.7573497603679525,0.23766630990751858,0.7608290417441006
24,0.24445832680011617,0.747073247514922,0.23741249339333895,0.754255663475086
25,0.22546555297128085,0.7623314832818919,0.250191004111849,0.7387263896136448
26,0.22958753787238023,0.7594262846584978,0.22887493320580188,0.7558958287896781
27,0.21099989516981718,0.7797250324282153,0.2073313640109424,0.7933439924799163
28,0.20327697951218177,0.7888979245876444,0.27004544878828113,0.7323442615311722
29,0.20442711361523333,0.7862320505339524,0.18944718755524734,0.8032128280606763
30,0.1957533200239313,0.7949408580516947,0.21108311907998448,0.785948056188123
31,0.19206685115551125,0.7955656183177027,0.213063118067281,0.7895650995188745
32,0.19392074223222402,0.8001834413100933,0.1818324128101612,0.813814980408241
33,0.1738422539727441,0.8172936340858197,0.211329706886719,0.7821315037793126
34,0.17562371081319347,0.8153855775964671,0.17347301779122187,0.8205354501461161
35,0.17553185979867802,0.8143180575864069,0.2127810215127879,0.78317664162866
36,0.16308842301368714,0.8311213748208408,0.1831278650411244,0.8119015973189782
37,0.18749886031808524,0.8008087811798885,0.18446244823521582,0.8064405963338654
38,0.16363695140542656,0.8297563663844405,0.16223983713265122,0.8293917343534273
39,0.15536616588460989,0.8388541743673127,0.18030967460624103,0.8250746061061991
40,0.1554828571862188,0.8373359943258352,0.177467963073788,0.8238489031791687
41,0.15792927433704507,0.8361971546863688,0.15155937630554725,0.8434107558480625
42,0.14311108835812272,0.8489942106707343,0.1698690912846861,0.8248150044474108
43,0.14707026224711844,0.8450488102847132,0.15370418002893185,0.8446539130704156
44,0.1515492977767155,0.8403741433702666,0.16502444620790152,0.8301021115533237
45,0.14956680227970254,0.8420425608240325,0.16384815445234036,0.8318885811443987
46,0.13867384853034184,0.85506429343388,0.17908671418654507,0.8225870366754203
47,0.13739711765585275,0.8554265281249737,0.1468076893481715,0.8520349728650061
48,0.13626392062368065,0.8545991877029682,0.1633213502065889,0.836890644862734
49,0.13624388606383883,0.8559246794930819,0.1480801801486262,0.848228973766853
50,0.13113487701991508,0.8621171807420664,0.1488261409360787,0.8509241301437904
51,0.12848899426131413,0.8635845554286036,0.17207140149227504,0.8379865206521133
52,0.12347234621130188,0.8700915575027466,0.14893713213246443,0.8484016808970222
53,0.12101432598870376,0.8715777372491771,0.13611761439463188,0.8611116627167011
54,0.11926459752280137,0.873655496794602,0.13509530060250183,0.8648412671582452
55,0.11834921045549984,0.874465680533442,0.15150054816542,0.8522821446944927
56,0.11649983206699635,0.875332419625644,0.15660191828320766,0.842448116993082
57,0.11806339559883906,0.8754484386279665,0.13753257147197065,0.8590772513685555
58,0.11698961144891279,0.8781831371373143,0.13792525545276443,0.8609608165149031
59,0.11288995526987931,0.8807707198734941,0.15115687569667552,0.8482728703268643
60,0.1174561815015201,0.8769942883787484,0.13582577851825747,0.8637486453714042
61,0.10758229185794962,0.8856509282671172,0.13486894055687149,0.862267790580618
62,0.10456472887047406,0.888831220824143,0.13321039422318853,0.8645673965585643
63,0.10159524057445855,0.8900340433778434,0.1292990514687423,0.8704240790728865
64,0.10215939797204117,0.8918933091492488,0.12772497370325286,0.8710158874248636
65,0.10063247752600703,0.8936404330977078,0.1258655945802557,0.87259710246119
66,0.09508255504328629,0.8988474443041045,0.1368060497759745,0.8656379749035014
67,0.09541459946796813,0.8978290245450776,0.13834848722507215,0.8675420728223077
68,0.09513750538743776,0.899714523348315,0.13871554729753527,0.8641294191623556
69,0.09268876375823186,0.9013852633278946,0.13029734893091793,0.8706718576365504
70,0.09564144143770481,0.8984954122839303,0.13023487257546393,0.8695675693709275
71,0.09438552414548808,0.8991503300337956,0.13666930676534259,0.8682403827535695
72,0.09096566186896686,0.9027141529938271,0.1264148782039511,0.8746499850832182
73,0.08258812031869231,0.9103205804167123,0.12624091583079305,0.8760034824239796
74,0.08517282039954745,0.9085350447687609,0.12714925796307366,0.873214446265122
75,0.08698003867576862,0.9064666896030821,0.12234538269454036,0.8789277039725205
76,0.08375112989853169,0.9098785507267919,0.1272360126776942,0.8740001419494892
77,0.08434826382275286,0.9074466479235682,0.13210231183931745,0.8711081286956524
78,0.08260467026768059,0.9114528746440493,0.12757284932866178,0.8732468605041503
79,0.07842113344833769,0.9144414720864131,0.12356834817549278,0.8786297087011666
80,0.0817322985365473,0.9122527685658685,0.12310435052575736,0.8794553970468455
81,0.07639304348107041,0.9176821708679199,0.12830204295700995,0.8740539443903956
82,0.07634719268515192,0.9188377947642885,0.12759515748455608,0.8744315221391875
83,0.0745045091571479,0.9192608068729269,0.12241724624202169,0.8788581601504621
84,0.07545772189724034,0.9185637531609371,0.12153120701169146,0.8787633780775399
85,0.0716567717749497,0.922088178272905,0.12128595219090067,0.8812182681313876
86,0.071108889425623,0.9212877627076774,0.12244469844575585,0.879145297099804
87,0.07355861576466725,0.919310083060429,0.124599045771977,0.8766192826731452
88,0.07127675146892153,0.9222743807167842,0.12318358183677854,0.8781146394795385
89,0.07066672382683589,0.9229632920232312,0.1244032440899775,0.8774629584674177
90,0.07345141973988763,0.9205424493756788,0.12028726821058783,0.8806097400599513
91,0.07071407725071086,0.9219812837140313,0.123308866034294,0.8788936582104913
92,0.07111861376926817,0.9225192822259048,0.12109985518558272,0.8819760713083991
93,0.07114740867039253,0.9221832702899802,0.12041054906259323,0.8827588533533031
94,0.07043524957422552,0.9232528390555547,0.12000347473498048,0.8817705680584086
95,0.0706916094340127,0.9231613196175674,0.12181011455069328,0.8812337949358183
96,0.06983634418454664,0.9239442385476211,0.12094387092210096,0.8819277582497432
97,0.06939051408192207,0.9237344939133216,0.12041277240576415,0.8822096935633955
98,0.06868691105267097,0.9254234819576658,0.11991882068586761,0.8829211448800975
99,0.07047791054536556,0.923027021309425,0.11977089479051788,0.8830512120805938
100,0.07102089601344076,0.9226048666855384,0.1218446533227789,0.8812384662957027
