epoch,dice
1,0.303656914712973
2,0.4520375447243637
3,0.43963020935068464
4,0.4892200577703322
5,0.44894378427146137
6,0.4865699347501956
7,0.26722784818576234
8,0.5578496241421433
9,0.5087132165150613
10,0.596345283229899
11,0.6435193645287745
12,0.6472805903811879
13,0.7237692769022955
14,0.6931942748233645
15,0.710943479345452
16,0.743022456425811
17,0.7363432033708623
18,0.7835370834076133
19,0.7648216451423756
20,0.774955900065894
21,0.7928901313501362
22,0.8051841710665211
23,0.8052190285538541
24,0.8175380196630585
25,0.8192798844528988
26,0.8166275332926717
27,0.8245812332408028
28,0.8269088022703956
29,0.8299888292207974
30,0.8291612885753561
