epoch,dice
1,0.3447992688133603
2,0.48341591714825444
3,0.5136314347910832
4,0.5249228894587136
5,0.5381755011915914
6,0.5306339105957537
7,0.5991303235847757
8,0.6216950623885446
9,0.6339662128106901
10,0.6045854012665047
11,0.687450313173219
12,0.7104164898765754
13,0.642975600116248
14,0.7189841314872599
15,0.7305617550885455
16,0.7367698268860764
17,0.7605284499332278
18,0.7558187907773762
19,0.7594521239430762
20,0.7019810679042808
21,0.7499513826014833
22,0.7428566369210711
23,0.7776473911159033
24,0.7770145289892982
25,0.7796838274900464
26,0.7875813364242175
27,0.7843233518472122
28,0.7855055537036241
29,0.7916157000059914
30,0.7645212327965051
