epoch,dice
1,0.04580225542141414
2,0.34624940817153727
3,0.39033391349804325
4,0.4091425870176921
5,0.43458296451139156
6,0.4505459772380489
7,0.4615374283082243
8,0.4823741204496743
9,0.4897558407753891
10,0.5193826130458287
11,0.5123632907497216
12,0.528369266794335
13,0.5390815236306832
14,0.5564113784404028
15,0.5618156448901317
16,0.5863011437420026
17,0.5749097335659445
18,0.5811841793929075
19,0.590022629709224
20,0.5707774094419696
21,0.5950754473668448
22,0.6016651696793535
23,0.6052140984722792
24,0.6039925452098096
25,0.6072503445558173
26,0.6070153067817846
27,0.6106347386141001
28,0.6082582943928168
29,0.6079168807152142
30,0.6069096509467494
