epoch,dice
1,0.02161576506762446
2,0.40517075498652017
3,0.46863325837976444
4,0.47449224545595314
5,0.48529515429313136
6,0.5223527526016314
7,0.46365538072882234
8,0.5536711266568975
9,0.5453669464612846
10,0.5931031467011256
11,0.6166126505928751
12,0.6366797782496142
13,0.6676767699219919
14,0.6346003124432534
15,0.731537620103137
16,0.7293608361396237
17,0.7229082860808441
18,0.7593585178718804
19,0.7624877793695122
20,0.7806788048635606
21,0.7846652031191634
22,0.7972834842052026
23,0.8072301029665376
24,0.8096791099810946
25,0.820538840678908
26,0.8182866141416024
27,0.8257462772276584
28,0.8256155573309826
29,0.8263429314453409
30,0.8254126500392306
