epoch,dice
1,0.003542154376680903
2,0.4644392862700034
3,0.4507890286282723
4,0.46847190459569293
5,0.46603009320687555
6,0.31642834728055363
7,0.5238905757603932
8,0.5483829923298048
9,0.6408741619769585
10,0.643347266051093
11,0.6935303309936207
12,0.6825211702173047
13,0.7226564094393396
14,0.7168653243323537
15,0.7466440198337563
16,0.7368181160271291
17,0.7697466493393323
18,0.784485690095163
19,0.7783166732847321
20,0.7981150842601468
21,0.8107169796221004
22,0.8088166491585489
23,0.8075220846488116
24,0.8209753655992433
25,0.829393622544488
26,0.8361532482054416
27,0.8351652168092274
28,0.8345107800225047
29,0.8371263372231714
30,0.8363865206700675
