epoch,dice
1,0.2583502094198745
2,0.47509823070056195
3,0.5325509549791522
4,0.5443033643884442
5,0.5836808929532211
6,0.5772400516900957
7,0.6071790549325646
8,0.6320029752595084
9,0.5937196860402267
10,0.6323853305407933
11,0.6642926851167935
12,0.6773351180380669
13,0.7052957257622271
14,0.7040228775816181
15,0.7193525740818948
16,0.7277262123228353
17,0.7268954705500948
18,0.7370786441038855
19,0.7516536186940922
20,0.752258695183827
21,0.7590081999020547
22,0.7595201956559412
23,0.7653409136501652
24,0.7707445451191494
25,0.7751557861549266
26,0.7740836767923265
27,0.7768316113430521
28,0.7769731468295459
29,0.7772311594175256
30,0.7763846969505768
