epoch,dice
1,0.25547575981473825
2,0.485123208097296
3,0.4944910699536341
4,0.5091272822694995
5,0.5484428472400452
6,0.558423742250873
7,0.5926738902155163
8,0.6147929062260851
9,0.6322977076406064
10,0.6444699907401581
11,0.6766235105245997
12,0.67247652365801
13,0.684831132059512
14,0.7004413837971895
15,0.6988722918936925
16,0.7102252057373647
17,0.7214449905707476
18,0.7206639948592176
19,0.7296891509869577
20,0.740393719194345
21,0.7512377071084443
22,0.7504533360216682
23,0.7551647423463825
24,0.7606510362022906
25,0.7643336736390803
26,0.7651130832253529
27,0.7662584843349259
28,0.7671915586443915
29,0.7675162741362925
30,0.7677156809200658
