epoch,tr_loss,tr_dice,va_loss,va_dice
1,0.6812001668173692,0.3888204385494364,0.6552684779824882,0.4100594300648262
2,0.6253898776810745,0.4645791041439977,0.6401277040613109,0.4547583867763651
3,0.5902206186590524,0.49412961232251135,0.5598127580922225,0.5278767906386277
4,0.5674896211459719,0.5215108263081518,0.5436750510643269,0.5576437543178426
5,0.5503994637522204,0.5322044208131987,0.5449400385905956,0.5307992663876764
6,0.5345373836056939,0.5550470442607485,0.5323733161235678,0.5584766733235327
7,0.5162572942931076,0.5714198466004996,0.5046250795495921,0.5636508882045745
8,0.5018357248141848,0.5793406585167195,0.4919274217095868,0.5767696109311334
9,0.480090469944066,0.6031000449739653,0.5003339775677385,0.561365688258204
10,0.4621153728715305,0.6145707167428115,0.43699303310492943,0.6487707397033429
11,0.43758687027569476,0.6363697364412505,0.4485210461863156,0.6203489796868686
12,0.4121157600961882,0.6569261674223275,0.40472983820685027,0.6314758646077123
13,0.38831668557791876,0.6666754841804504,0.49629868268966676,0.5425894926334249
14,0.36470478444263854,0.6869019282275233,0.3821404720174855,0.6606758167003763
15,0.3445122903790967,0.696797908585647,0.4080333331535602,0.6386552818890275
16,0.3246840296120479,0.7044731168911375,0.3668703854084015,0.6557303420428572
17,0.30668639581778956,0.7160570177538642,0.35935644034681646,0.6568744503218552
18,0.29880047286378925,0.7194788571061759,0.4488413463378775,0.5749367335747029
19,0.2757078055677743,0.7407158070597155,0.35949000695656086,0.6498562557943937
20,0.26124560802147306,0.7535658195100982,0.26172923527914904,0.7444599899752387
21,0.26864164019453113,0.7364163596054604,0.3254234122818914,0.6676132128156465
22,0.2518375803684366,0.7557163000106811,0.31855407090022647,0.693230822579614
23,0.24609146159270714,0.7610280669968704,0.3245547807422178,0.6718906361481239
24,0.2289253319131917,0.7800098221877526,0.23481921121991914,0.7694041445337493
25,0.22898638495083512,0.7737915746096907,0.2502386855668035,0.7503657965824522
26,0.2428666107613465,0.7598315391047248,0.2816431286006138,0.7146200389697634
27,0.2279166486756555,0.7800191751841841,0.248647609764132,0.7469984654722542
28,0.21858365330202825,0.7870569044146044,0.21883940265096466,0.783516212167411
29,0.21241080216292677,0.7936452281886134,0.20668405078608415,0.7966584386496708
30,0.20319908353789098,0.8020048470332705,0.2066835449687366,0.7950512606522132
31,0.20708307325839997,0.8006290308360395,0.2033200680181898,0.7974087826136885
32,0.19539466027555794,0.8121849508121096,0.18939363977004742,0.8153203248977661
33,0.19121196249435687,0.8141385686808619,0.20948704183101655,0.7935492199042747
34,0.1905951628397251,0.815473394147281,0.21309290610510728,0.7904367138599527
35,0.1850855597134294,0.818881238740066,0.1946494409750248,0.8052026534902639
36,0.17869033361303396,0.8277122386570634,0.21269113354641817,0.7860515750687698
37,0.186440984236783,0.8195971406739334,0.18401197821929538,0.8148588435403232
38,0.1845356630867925,0.8211509030440758,0.19517965640487342,0.8046980257692008
39,0.17750398866061506,0.8304628602389632,0.18453934305700762,0.8179511275784722
40,0.17742971592936022,0.827765888181226,0.2090158451733918,0.7904061358550499
41,0.17345097280781843,0.8328832313932222,0.21053508735936263,0.7916918409281763
42,0.1717492806500402,0.8328498634798773,0.1994129592488552,0.8067236333057798
43,0.16329315736376007,0.8411531670340177,0.18927757082314328,0.8116452439077969
44,0.16065275052498126,0.8442920364182571,0.18909554152653135,0.8139018469843371
45,0.15499155747479407,0.8513779747075048,0.17391376413148024,0.8300354595842032
46,0.16024386081202277,0.845385349207911,0.178990956884006,0.8222527725943204
47,0.1589112614763194,0.8454232717382497,0.17772070467472076,0.8196821253875206
48,0.15414586986961035,0.8525862488253363,0.16242305163679452,0.8428358036896278
49,0.14947739140740757,0.8568220438628361,0.16142849531666986,0.841799099691983
50,0.1503335476949297,0.8558670615327769,0.1778960428361235,0.8233397516711005
51,0.1418961834290932,0.8654699794177352,0.2106406786318483,0.7851632825259505
52,0.15333816388557697,0.8522158191121858,0.1573259786285203,0.8431834023574303
53,0.14119764484208205,0.8641064939827755,0.17295657807383044,0.8259382083498198
54,0.14273701382094417,0.863209529580741,0.17213311575610063,0.8307539948101701
55,0.13584059713215663,0.8702809596883839,0.1824573998821193,0.8168735808339612
56,0.13746644001582572,0.8668072396311267,0.17963400108033212,0.8216518319886307
57,0.12998836143263456,0.8728896313700183,0.14907564929333225,0.8507105621798285
58,0.12567427035035758,0.8792431531281307,0.16164028898909175,0.8416190624237061
59,0.12687578900107022,0.8763134109562841,0.19482167774233325,0.8063591151401914
60,0.1368684295950265,0.8687328642812269,0.15065130082697703,0.8497681116235667
61,0.12479255600222226,0.8802697551661525,0.16515871404573834,0.829556915677827
62,0.12901071453916615,0.8734693132597825,0.15212374560791872,0.8452984012406448
63,0.11931075535971543,0.8845067562728093,0.15776798555563237,0.8475166394792754
64,0.1206060583992251,0.8820999659340957,0.15880270014549125,0.8386936245293453
65,0.11701565158778224,0.8881894185625273,0.16260870304600947,0.836806922945483
66,0.11419487117693342,0.8904788699643366,0.1500493916458097,0.8513858712952712
67,0.11419678243069813,0.889268027502915,0.14372582438177076,0.8575901434339326
68,0.10848455264650542,0.8951680232738627,0.135835971066664,0.8704897296839746
69,0.11518913990464703,0.8886943068997614,0.14067818445378336,0.8644270518730427
70,0.10720774336107845,0.8968650957633709,0.13902931208240574,0.8610164938301875
71,0.10272317169041469,0.9002137052601782,0.14982967489752277,0.8468375814372096
72,0.1048568837601563,0.8984755824352133,0.14068798489611725,0.8592766712451804
73,0.1007832759413226,0.9027672858073794,0.14418240230658957,0.8514787978139416
74,0.09850394587064612,0.9049841280641227,0.13757169804182545,0.8630917495694653
75,0.09524252979919828,0.9070201610696726,0.13946022391319274,0.8605129406369966
76,0.09552897425561116,0.9076472660590862,0.14164792404606424,0.8601991193047885
