epoch,dice
1,0.3888443550461321
2,0.41960726798691367
3,0.42190968546067703
4,0.31154540785844775
5,0.47455772368804267
6,0.4387075930648709
7,0.5004326197671594
8,0.5164192306575814
9,0.4424270398868537
10,0.4856521599534629
11,0.5073969396251575
12,0.5079408343534292
13,0.5321732051130654
14,0.5651393765988557
15,0.5405228277417691
16,0.5559895786439409
17,0.5751956020082746
18,0.5988462568563457
19,0.5944100028486232
20,0.6053309174057859
21,0.6222726199197472
22,0.6156014094194764
23,0.6439366076550375
24,0.6489040197546191
25,0.6531471603899022
26,0.6617888579951063
27,0.6627199274659403
28,0.6699165572290835
29,0.6718756502212698
30,0.6714333475993534
