epoch,dice
1,0.3551675421147307
2,0.33747925886437913
3,0.4360948313366283
4,0.44582107589264547
5,0.46173437617041846
6,0.46165893836454913
7,0.48387007969470064
8,0.4941475206662801
9,0.49829398452743023
10,0.4851044771099879
11,0.505353649785696
12,0.5049108158458363
13,0.5046204707839272
14,0.5464652136337659
15,0.5720418721191154
16,0.5502577860000705
17,0.5645675762625765
18,0.5694183396899011
19,0.6054798502567386
20,0.6045791733363444
21,0.6126452201654103
22,0.6254091834233813
23,0.6478820403745352
24,0.6494781123705147
25,0.6569587228711972
26,0.6627543883875382
27,0.6666175668889825
28,0.6675411443079798
29,0.6712670001116666
30,0.670967572976735
