epoch,dice
1,0.34105583328144395
2,0.4856772142661037
3,0.5362656374402175
4,0.46211054316465405
5,0.5761849623535977
6,0.5764174658812845
7,0.5982350143093006
8,0.588582502388806
9,0.6287200728558605
10,0.6508477431399975
11,0.6603147075289771
12,0.6985134719321446
13,0.7108249257069937
14,0.6879413677051694
15,0.7271295789606083
16,0.7546152811859952
17,0.7421753979124144
18,0.7567336140952495
19,0.7178837296632012
20,0.7386250763699629
21,0.7590516567477035
22,0.7707655814863881
23,0.7571890497306366
24,0.7644381019639672
25,0.7863561391336824
26,0.7819848904698532
27,0.7816246983674249
28,0.7914861661553629
29,0.7932758993984009
30,0.8052786853989706
