epoch,dice
1,0.2926915774414362
2,0.4529573636606705
3,0.4731655406557824
4,0.4778842674799202
5,0.4838320016860962
6,0.5340071552055926
7,0.5729336285394085
8,0.6054666259072043
9,0.6073249125283612
10,0.6497397201120361
11,0.6406814721990223
12,0.6700893803076311
13,0.6906714094571831
14,0.6995018484178653
15,0.726093965621034
16,0.7434752869211938
17,0.7270542038373711
18,0.7529907448232667
19,0.759304856958468
20,0.746128789649522
21,0.7292732601323404
22,0.7612078214479872
23,0.7595524699234766
24,0.770298586404028
25,0.7736891522880428
26,0.7715135793055384
27,0.7473015627585167
28,0.7801917485954347
29,0.7993066852742975
30,0.8025212435682944
