epoch,dice
1,0.3650020286903618
2,0.4747385786186834
3,0.4980465903045228
4,0.46797402749150435
5,0.5087246969496488
6,0.574837785453283
7,0.38527519362313406
8,0.6017131723972581
9,0.5816451296302843
10,0.6060120664521528
11,0.6677742058692758
12,0.678870878111008
13,0.6476341405763882
14,0.7027739738085255
15,0.7227030374248575
16,0.7416070048113047
17,0.7179853311483411
18,0.7570896875537454
19,0.7672998399221131
20,0.7460929361436185
21,0.7672127270550462
22,0.7397638207637005
23,0.7792194277109813
24,0.7572565627887876
25,0.7798975992400207
26,0.7460694230367925
27,0.7515260051496281
28,0.8058792539018035
29,0.7885156620610081
30,0.8055478813238519
