epoch,dice
1,0.36133398657495325
2,0.46529166067927336
3,0.49237845875014946
4,0.5018853037810522
5,0.5379662789589117
6,0.5377870064136411
7,0.5992758584416602
8,0.6102943898232516
9,0.6276947299310983
10,0.6792333470888374
11,0.6729285214558121
12,0.6683152549522967
13,0.7012228029818575
14,0.694156110779313
15,0.7148946287218204
16,0.7300175241202362
17,0.7399603379659416
18,0.7364648999261462
19,0.7446214812846224
20,0.7526702614855175
21,0.7725366580584818
22,0.7523112178834017
23,0.780602273862224
24,0.7902888901962721
25,0.7865237628132844
26,0.8003189223856966
27,0.7934028939767317
28,0.7703561211420484
29,0.7695532475621247
30,0.788732844935961
