epoch,dice
1,0.3363272540934584
2,0.39613670190915806
3,0.4454198403141267
4,0.47833447537807205
5,0.510304674105121
6,0.5317487595737844
7,0.5446597819619544
8,0.577137145196429
9,0.6179253075187003
10,0.6689552173604629
11,0.6907205981497438
12,0.6888696246512435
13,0.7269339868741006
14,0.7431033373372649
15,0.7465316036226339
16,0.7541148182521449
17,0.7782452829629491
18,0.7472223073058988
19,0.7786329834110742
20,0.7614643357802129
21,0.7824888550223278
22,0.7958032088990538
23,0.8041409863695101
24,0.8047684076903523
25,0.8070063819302782
26,0.8094500752462856
27,0.8105373988487212
28,0.8103895112100842
29,0.8127615211172874
30,0.8127386719296931
