epoch,dice
1,0.43837127663333963
2,0.3410526328945752
3,0.48770106998783214
4,0.4524810142645431
5,0.5071367025375366
6,0.5263284516383896
7,0.5553799502351022
8,0.47973657425639543
9,0.573328569438887
10,0.574410184816791
11,0.614819872453346
12,0.6346530526814748
13,0.6330323738834626
14,0.6361030320449892
15,0.675986313424989
16,0.7078123408568325
17,0.7127203221893705
18,0.7147521735718532
19,0.7162417289386378
20,0.6968472936879033
21,0.7294309825383851
22,0.7677520812174795
23,0.7472760294781955
24,0.7651518759766968
25,0.76142658604845
26,0.7693177499879714
27,0.7658832329894198
28,0.7697319146515667
29,0.7913933550595743
30,0.7872898871113795
