epoch,dice
1,0.08427244980153514
2,0.4226648983994873
3,0.45305037547836147
4,0.49216422580537345
5,0.5158391530716148
6,0.5195637609400858
7,0.13463960720638804
8,0.601037313355669
9,0.5102435372631002
10,0.6376652631206788
11,0.6214680232369875
12,0.6461249486259792
13,0.7322049427229919
14,0.6760247948253624
15,0.7531560681621481
16,0.7672429363673271
17,0.7500945377794112
18,0.7557401569486898
19,0.7910789599329788
20,0.7892510579979938
21,0.7933450733652766
22,0.8013057276822518
23,0.807912836657301
24,0.8177058895428976
25,0.8284341411560959
26,0.8309047903333392
27,0.8358995040751392
28,0.8358689714415967
29,0.8369254905491389
30,0.8370916376943174
