epoch,tr_loss,tr_dice,va_loss,va_dice
1,0.5636112488549331,0.2899257982599324,0.5443521544851105,0.40697160753710515
2,0.45278587546841853,0.43730459007723577,0.4870723847685189,0.4486433236763395
3,0.4141819481191964,0.4954880517104576,0.40051008894525725,0.5342609253422967
4,0.3904169678688049,0.5286384467420907,0.42712280380314793,0.5142368834594201
5,0.3542433738708496,0.5810758718128862,0.3574169043836922,0.5686734587981783
6,0.3225496304446253,0.6264056518160064,0.2995204074629422,0.6543427146714309
7,0.2919088782935307,0.6650895562665216,0.3511532836946948,0.6339784597528392
8,0.2717236702812129,0.6926981465569858,0.27338564046498004,0.6920869469642639
9,0.2472819013842221,0.724722540789637,0.2381456910022374,0.7414480324449211
10,0.22905391660229912,0.7459677120734906,0.22879309859769098,0.7510319109620719
11,0.22053567972676508,0.7563250443031048,0.21198994008631541,0.7718550583411907
12,0.20602058357205885,0.7723974507430504,0.20516718143019183,0.7750867292798799
13,0.20283666993009633,0.7755809048126484,0.23692838744870548,0.7554380622403375
14,0.19661487073733888,0.7824397029547856,0.20212520900471456,0.7796720928159253
15,0.18050545392365291,0.8039423515056742,0.19682342430640912,0.7926810429014008
16,0.17929336325875644,0.8030070526846524,0.1971792359804285,0.7941797515441631
17,0.17176399128190403,0.8135300422536915,0.18101488762888415,0.8149579311239308
18,0.1725340060118971,0.8104073545028423,0.17927799923666593,0.8128545374705873
19,0.16763410033850834,0.8140798827697491,0.1896114468060691,0.8012805576982169
20,0.16489850282669066,0.823107074046957,0.17880617225992268,0.8169989688643093
21,0.16432551700493386,0.8230084871423655,0.18457156188529114,0.8126439579601945
22,0.1550371612968116,0.8316171189834332,0.16359208179958937,0.8234775802184795
23,0.15033296973540866,0.8365778216000261,0.1735559766662532,0.8196749752965466
24,0.1435593907175393,0.8385124617609484,0.15897309808381674,0.8363688764900997
25,0.1414154425777238,0.8447146502034417,0.1595675760558967,0.8385219787729198
26,0.13677817459764152,0.8504701384182634,0.15679314691444923,0.8338469299776801
27,0.1389651856545744,0.8485485216666913,0.1983466020945845,0.7938355511632459
28,0.14518073262839482,0.841482518870255,0.16156776403558665,0.8293042972170074
29,0.13887861011357144,0.8463421587286324,0.15735724213822136,0.8311651279186381
30,0.13240549852108133,0.856606492502936,0.14162681254333465,0.8557459280408662
31,0.12890402448588403,0.8614116191864014,0.15895482494399465,0.8358400895677763
32,0.12317640216186129,0.8660449973468123,0.1626600691727523,0.8329397563276619
33,0.1256728577716597,0.8648998905872477,0.15103957868855575,0.8449489190660674
34,0.12199594034203168,0.8664253062215345,0.16827808022499086,0.8339113313576271
35,0.12077403191862435,0.8677967864891578,0.14547409975323183,0.8452583062237706
36,0.11376174595849267,0.8742522321898362,0.15536510800493175,0.845333825308701
37,0.12439176080555751,0.8651943757616241,0.15082869319052533,0.8441582860617802
38,0.1319251281434092,0.8582890847633625,0.1483986235127367,0.8459040074512876
39,0.125020731985569,0.8639920386774786,0.15545892420000043,0.8368965687422917
40,0.12045161158874117,0.870344617449004,0.13853138014674188,0.8565054465984476
41,0.11396714916516995,0.8769810549144087,0.1497111076938695,0.8462028758279209
42,0.11198018018541665,0.8775210043479656,0.14743954832183903,0.8498424431373333
43,0.11062651913741539,0.8784061867615273,0.15274380024137169,0.847223657575147
44,0.1170168676766856,0.8734372048542417,0.14610116312216068,0.8529415077176588
45,0.10331775833820475,0.8877258136354643,0.17954119885789938,0.8241783063987206
46,0.10251395311848871,0.8868016021005038,0.14587284139004247,0.8510363656899025
47,0.10619984109853876,0.8822733110394971,0.14886877593295328,0.8548642310602912
48,0.10610985910070353,0.8839272910150988,0.1504410300275375,0.8429406227736638
49,0.10299179692720545,0.8859522013828672,0.1437685586255172,0.8544062014283805
50,0.10813381240285676,0.8818911100256032,0.1540364288050553,0.8483590652202738
