epoch,dice
1,0.22454146659078678
2,0.34180541447371493
3,0.2088643993474235
4,0.3748073213356585
5,0.3725969811116368
6,0.38496214717872873
7,0.4198683502752919
8,0.45111321196083193
9,0.43939962736831223
10,0.46214105619871915
11,0.4854255757055992
12,0.48027943037758186
13,0.5017373327873955
14,0.4907487667789144
15,0.47158233020916457
16,0.4868917255854804
17,0.4665612066087644
18,0.517986863605247
19,0.5159348377511521
20,0.5417997309984255
21,0.5124503866700102
22,0.5427754718410082
23,0.5310357587396606
24,0.4754495423687391
25,0.5607350660749704
26,0.5643774980355886
27,0.5617890308711154
28,0.5446971029289498
29,0.5620707642933553
30,0.5725534390812078
