epoch,dice
1,2.6744937441376637e-11
2,2.6740747146784997e-11
3,0.01995544125543865
4,0.09982979396361989
5,0.42419339515901255
6,0.44360805594402813
7,0.42279636514359625
8,0.4697050805170837
9,0.48873137224535024
10,0.46541354775922394
11,0.4634725610661951
12,0.5033543544279616
13,0.47880183638499635
14,0.49947186162999946
15,0.5088369967280955
16,0.5252296732079168
17,0.4857827505833367
18,0.5288485690920496
19,0.5290034776148589
20,0.49889500898850875
21,0.4999453902984998
22,0.5411718385313362
23,0.5380890935844516
24,0.5421449338427241
25,0.5003370692024073
26,0.5442470866207257
27,0.558802458687105
28,0.5388005328351173
29,0.48644648952020125
30,0.5489361953784714
