epoch,dice
1,0.384235469762944
2,0.42603959130846764
3,0.5078773230067954
4,0.511521157154367
5,0.5428152847881159
6,0.5414777954747855
7,0.568058797150604
8,0.5717891149284425
9,0.614773605480667
10,0.6648546023802324
11,0.6799867310799843
12,0.6953445288760602
13,0.7044728669253263
14,0.7055623211151312
15,0.7283357726640938
16,0.7305707655662348
17,0.7479684047462526
18,0.7407523546337096
19,0.7058085360802895
20,0.7714992249307554
21,0.7666691650043834
22,0.7588274656248487
23,0.7755734033821043
24,0.7716515803140057
25,0.7868994050774692
26,0.7697872061374759
27,0.7765649251701418
28,0.773460288678319
29,0.808884688645355
30,0.7898109427168349
