epoch,dice
1,0.37802102538616267
2,0.4965280817655796
3,0.49906060735137814
4,0.5189129329492833
5,0.5427200390685419
6,0.5829312401528685
7,0.5905820508921369
8,0.5853732023426711
9,0.5558204443558402
10,0.6622056497056539
11,0.6898906298799298
12,0.6926435557951839
13,0.7127228278057423
14,0.7152025546593203
15,0.7216894219380728
16,0.6313437531947103
17,0.7348948780053891
18,0.7274943977656078
19,0.7443061023025039
20,0.7476180109424867
21,0.7710902637823275
22,0.7755440557471961
23,0.751696985577451
24,0.7761110544945142
25,0.761906423430512
26,0.78786724003699
27,0.8049696883799867
28,0.7756611688783697
29,0.7874937832478904
30,0.8064682244267276
