epoch,dice
1,0.3493111583386889
2,0.4765104751409211
3,0.47770790715642103
4,0.48440592382758796
5,0.5310936981723422
6,0.5174986385657427
7,0.5912441538480991
8,0.6237235379021607
9,0.5661735561817083
10,0.6506536776975075
11,0.6619668436346587
12,0.6810020657553189
13,0.6739638991977858
14,0.7143640466358351
15,0.7155914869367707
16,0.6862544530913943
17,0.6715785965909622
18,0.7526766663999538
19,0.7600797462907637
20,0.7536216563319568
21,0.7703933377690444
22,0.771326010024819
23,0.7569627816139047
24,0.7664033586687676
25,0.7834241945551049
26,0.7893452785029915
27,0.7827542910417908
28,0.7963059764224303
29,0.7993524238683175
30,0.7978174479111381
